Name	number
MSTRG.23690.1	2
MSTRG.820.1	1
MSTRG.25804.1	1
MSTRG.23110.1	5
MSTRG.19393.1	1
MSTRG.33156.1	4
MSTRG.34245.1	4
MSTRG.11284.2	12
MSTRG.2133.2	6
MSTRG.23491.1	2
MSTRG.12373.2	5
MSTRG.621.1	6
MSTRG.3222.2	2
MSTRG.24580.1	8
MSTRG.13462.2	2
MSTRG.34326.6	4
MSTRG.7048.4	9
MSTRG.34046.1	5
MSTRG.24897.1	1
MSTRG.2705.4	4
MSTRG.35135.1	1
MSTRG.23292.1	1
MSTRG.28470.7	17
MSTRG.15640.2	17
MSTRG.25986.1	2
MSTRG.1100.4	6
MSTRG.19766.3	2
MSTRG.20208.1	3
MSTRG.18932.5	6
MSTRG.24381.1	2
MSTRG.1908.1	6
MSTRG.27673.4	7
MSTRG.25470.1	3
MSTRG.16555.5	4
MSTRG.439.2	10
MSTRG.14352.2	12
MSTRG.35707.3	4
MSTRG.34982.2	15
MSTRG.10543.1	1
MSTRG.8429.1	4
MSTRG.20009.1	4
MSTRG.3380.13	2
MSTRG.9518.1	2
MSTRG.11632.1	6
MSTRG.36025.1	2
MSTRG.29851.4	6
MSTRG.18733.5	2
MSTRG.9671.8	9
MSTRG.12721.1	8
MSTRG.11949.1	1
MSTRG.27965.1	21
MSTRG.10624.6	4
MSTRG.10344.1	1
MSTRG.26360.1	9
MSTRG.1773.1	14
MSTRG.30974.1	1
MSTRG.9319.1	4
MSTRG.11433.1	4
MSTRG.2862.1	1
MSTRG.16331.2	4
MSTRG.20945.2	5
MSTRG.12522.1	2
MSTRG.25843.3	3
MSTRG.3951.1	4
MSTRG.35309.3	2
MSTRG.15814.4	3
MSTRG.13611.1	4
MSTRG.1574.1	2
MSTRG.33750.4	7
MSTRG.14700.1	2
MSTRG.13928.1	2
MSTRG.2663.1	1
MSTRG.26178.2	7
MSTRG.12323.1	13
MSTRG.3752.1	18
MSTRG.19915.2	4
MSTRG.32953.1	1
MSTRG.8650.2	14
MSTRG.22369.1	10
MSTRG.27267.2	4
MSTRG.13412.1	3
MSTRG.4841.1	2
MSTRG.18310.2	5
MSTRG.11806.3	8
MSTRG.23458.1	1
MSTRG.2536.12	5
MSTRG.16704.4	4
MSTRG.14501.1	3
MSTRG.2464.1	3
MSTRG.5930.1	2
MSTRG.29445.2	2
MSTRG.3553.1	3
MSTRG.27839.4	2
MSTRG.13793.1	2
MSTRG.18691.2	3
MSTRG.27068.2	10
MSTRG.4642.1	4
MSTRG.23259.1	10
MSTRG.14882.1	2
MSTRG.28157.2	2
MSTRG.19780.2	3
MSTRG.33052.5	6
MSTRG.5731.1	2
MSTRG.15971.1	2
MSTRG.24348.1	4
MSTRG.1431.3	4
MSTRG.31166.2	10
MSTRG.6820.1	2
MSTRG.24992.5	6
MSTRG.24903.2	4
MSTRG.13594.1	2
MSTRG.25437.1	3
MSTRG.26035.4	58
MSTRG.14683.1	1
MSTRG.26526.1	2
MSTRG.19581.2	5
MSTRG.35547.5	7
MSTRG.22226.3	15
MSTRG.24149.1	2
MSTRG.15772.1	2
MSTRG.6621.1	2
MSTRG.22590.2	6
MSTRG.25238.1	1
MSTRG.16861.1	2
MSTRG.254.1	2
MSTRG.5549.2	11
MSTRG.7710.1	2
MSTRG.29302.4	9
MSTRG.17950.1	8
MSTRG.26327.1	2
MSTRG.22027.3	2
MSTRG.15853.6	4
MSTRG.15573.1	5
MSTRG.27416.1	2
MSTRG.31539.4	6
MSTRG.34234.2	14
MSTRG.16662.1	1
MSTRG.28505.1	1
MSTRG.25039.1	2
MSTRG.30425.1	1
MSTRG.20785.4	3
MSTRG.26128.1	10
MSTRG.17751.1	2
MSTRG.31514.1	2
MSTRG.18840.1	2
MSTRG.27217.1	5
MSTRG.2139.4	29
MSTRG.32112.4	7
MSTRG.20760.1	2
MSTRG.7528.2	12
MSTRG.34035.2	2
MSTRG.28306.1	3
MSTRG.3228.4	10
MSTRG.1025.1	2
MSTRG.30226.1	23
MSTRG.10240.5	10
MSTRG.7892.1	2
MSTRG.31315.1	5
MSTRG.8981.1	3
MSTRG.7012.2	2
MSTRG.11820.2	8
MSTRG.111.3	12
MSTRG.27598.1	11
MSTRG.18641.1	9
MSTRG.32404.1	3
MSTRG.20561.1	1
MSTRG.28687.1	7
MSTRG.5770.3	17
MSTRG.19730.1	4
MSTRG.30027.1	4
MSTRG.13269.4	15
MSTRG.23853.4	3
MSTRG.21650.1	3
MSTRG.8418.2	5
MSTRG.29776.1	2
MSTRG.27082.1	1
MSTRG.1961.2	7
MSTRG.4609.1	2
MSTRG.31116.1	8
MSTRG.8782.1	3
MSTRG.27399.1	2
MSTRG.28171.1	17
MSTRG.3004.1	5
MSTRG.32205.1	2
MSTRG.9871.1	1
MSTRG.28488.1	1
MSTRG.8799.2	8
MSTRG.29577.1	12
MSTRG.31497.1	2
MSTRG.6660.3	6
MSTRG.7194.2	2
MSTRG.9308.2	12
MSTRG.11422.2	3
MSTRG.19548.2	3
MSTRG.32586.1	2
MSTRG.20934.3	5
MSTRG.13045.1	5
MSTRG.26366.3	7
MSTRG.30489.6	4
MSTRG.28289.1	4
MSTRG.29061.1	9
MSTRG.33675.1	2
MSTRG.22557.2	9
MSTRG.13600.2	2
MSTRG.29378.1	2
MSTRG.2097.1	3
MSTRG.34764.1	4
MSTRG.32070.1	21
MSTRG.31298.1	3
MSTRG.25078.3	2
MSTRG.3186.1	3
MSTRG.32387.1	4
MSTRG.8084.2	4
MSTRG.29633.3	5
MSTRG.17790.3	6
MSTRG.4275.1	2
MSTRG.33476.1	1
MSTRG.22358.2	6
MSTRG.15693.8	12
MSTRG.16629.1	2
MSTRG.27256.3	14
MSTRG.32151.6	9
MSTRG.7567.4	4
MSTRG.34565.1	7
MSTRG.23447.2	5
MSTRG.17718.1	21
MSTRG.15024.1	1
MSTRG.35654.1	3
MSTRG.12693.2	2
MSTRG.18807.1	3
MSTRG.16113.1	1
MSTRG.4076.1	5
MSTRG.33277.1	10
MSTRG.7368.4	3
MSTRG.7859.1	12
MSTRG.5165.1	10
MSTRG.34366.1	2
MSTRG.958.2	2
MSTRG.24020.2	5
MSTRG.23248.2	14
MSTRG.30837.5	12
MSTRG.3559.3	18
MSTRG.17519.1	20
MSTRG.8948.1	2
MSTRG.6254.1	2
MSTRG.5720.2	10
MSTRG.35455.1	4
MSTRG.15960.2	17
MSTRG.18608.1	4
MSTRG.1911.1	4
MSTRG.7343.1	5
MSTRG.20528.1	2
MSTRG.25426.2	2
MSTRG.31854.15	11
MSTRG.17003.1	6
MSTRG.10097.8	5
MSTRG.21617.1	4
MSTRG.14672.2	8
MSTRG.10372.4	4
MSTRG.10863.1	2
MSTRG.22706.1	2
MSTRG.20012.1	8
MSTRG.9030.4	7
MSTRG.8749.1	3
MSTRG.6055.1	2
MSTRG.18498.4	5
MSTRG.16295.1	2
MSTRG.31727.5	13
MSTRG.18409.1	10
MSTRG.20329.1	7
MSTRG.9838.1	12
MSTRG.7144.1	2
MSTRG.11952.1	32
MSTRG.21101.1	8
MSTRG.16850.2	2
MSTRG.19096.7	2
MSTRG.32995.11	3
MSTRG.10389.5	8
MSTRG.2801.1	1
MSTRG.21418.1	3
MSTRG.8233.1	3
MSTRG.1729.2	5
MSTRG.31211.5	4
MSTRG.22016.4	11
MSTRG.22507.1	6
MSTRG.9322.1	13
MSTRG.16096.1	2
MSTRG.6991.2	6
MSTRG.9639.1	1
MSTRG.11753.1	1
MSTRG.17185.1	2
MSTRG.19879.1	2
MSTRG.21799.1	2
MSTRG.12842.1	2
MSTRG.8034.1	3
MSTRG.17740.2	17
MSTRG.18274.1	8
MSTRG.22888.1	5
MSTRG.20194.1	5
MSTRG.22308.1	2
MSTRG.9123.1	2
MSTRG.27786.2	2
MSTRG.13931.1	1
MSTRG.1894.1	6
MSTRG.19363.1	2
MSTRG.2619.2	2
MSTRG.21283.1	5
MSTRG.26181.2	2
MSTRG.30795.2	16
MSTRG.19189.4	3
MSTRG.2983.1	3
MSTRG.35693.3	19
MSTRG.32909.2	31
MSTRG.18075.1	2
MSTRG.22689.1	3
MSTRG.27587.2	9
MSTRG.32482.5	11
MSTRG.19164.1	2
MSTRG.23778.1	8
MSTRG.21084.1	5
MSTRG.908.1	4
MSTRG.14821.1	8
MSTRG.30596.2	2
MSTRG.8407.3	8
MSTRG.24867.1	1
MSTRG.22173.1	11
MSTRG.29765.2	8
MSTRG.15910.1	6
MSTRG.27071.2	12
MSTRG.9585.6	2
MSTRG.23262.1	2
MSTRG.14838.2	1
MSTRG.25956.1	6
MSTRG.34977.5	11
MSTRG.23579.1	3
MSTRG.26554.4	13
MSTRG.24351.1	4
MSTRG.18131.3	7
MSTRG.709.1	8
MSTRG.30397.2	2
MSTRG.29846.7	10
MSTRG.24668.1	5
MSTRG.25757.1	11
MSTRG.23063.1	8
MSTRG.3374.2	2
MSTRG.26846.1	5
MSTRG.24152.1	1
MSTRG.33664.2	13
MSTRG.8589.3	13
MSTRG.24749.6	8
MSTRG.22546.3	10
MSTRG.11919.1	5
MSTRG.16326.5	3
MSTRG.16817.2	2
MSTRG.14123.2	17
MSTRG.27935.1	11
MSTRG.25241.1	3
MSTRG.34753.2	2
MSTRG.25558.1	8
MSTRG.574.1	2
MSTRG.26330.1	3
MSTRG.15212.2	3
MSTRG.30944.1	2
MSTRG.35842.2	2
MSTRG.35351.5	10
MSTRG.26647.1	8
MSTRG.4779.13	7
MSTRG.27736.1	2
MSTRG.25042.1	3
MSTRG.35088.1	6
MSTRG.12809.1	5
MSTRG.10115.1	2
MSTRG.375.1	12
MSTRG.28825.1	2
MSTRG.3747.4	4
MSTRG.26131.1	2
MSTRG.1053.4	11
MSTRG.17707.2	8
MSTRG.15013.2	3
MSTRG.30745.1	5
MSTRG.6442.2	5
MSTRG.35643.2	6
MSTRG.11204.1	2
MSTRG.29914.1	5
MSTRG.16102.2	5
MSTRG.27220.1	1
MSTRG.31834.1	7
MSTRG.6759.2	9
MSTRG.2459.4	4
MSTRG.32923.1	4
MSTRG.15394.2	7
MSTRG.947.3	3
MSTRG.28626.1	1
MSTRG.1345.1	8
MSTRG.30546.1	2
MSTRG.8937.2	2
MSTRG.6243.2	3
MSTRG.11005.1	2
MSTRG.18686.5	4
MSTRG.29715.1	2
MSTRG.27021.1	2
MSTRG.2434.1	8
MSTRG.31635.1	3
MSTRG.20517.2	3
MSTRG.9535.5	2
MSTRG.7332.2	3
MSTRG.431.3	9
MSTRG.28110.1	1
MSTRG.3523.1	3
MSTRG.32724.1	2
MSTRG.32233.4	6
MSTRG.30030.1	4
MSTRG.8421.2	10
MSTRG.10297.1	3
MSTRG.1146.1	2
MSTRG.33813.1	1
MSTRG.11386.1	2
MSTRG.8738.2	4
MSTRG.4929.1	1
MSTRG.2235.1	1
MSTRG.34902.1	1
MSTRG.11941.2	8
MSTRG.12475.1	1
MSTRG.28491.1	5
MSTRG.3324.1	5
MSTRG.26885.3	14
MSTRG.10098.1	4
MSTRG.15767.4	18
MSTRG.21407.2	2
MSTRG.8222.2	10
MSTRG.29580.1	3
MSTRG.30919.3	5
MSTRG.4413.1	3
MSTRG.33614.1	2
MSTRG.11187.1	2
MSTRG.29897.1	2
MSTRG.19551.2	5
MSTRG.23183.8	6
MSTRG.20699.2	2
MSTRG.5502.1	2
MSTRG.34703.1	9
MSTRG.313.8	5
MSTRG.12276.1	1
MSTRG.25597.3	2
MSTRG.28292.1	1
MSTRG.35390.7	7
MSTRG.5819.1	5
MSTRG.3125.1	1
MSTRG.13365.1	9
MSTRG.15077.7	52
MSTRG.29381.1	2
MSTRG.33995.1	1
MSTRG.29561.11	8
MSTRG.6908.1	3
MSTRG.4214.1	6
MSTRG.22877.2	4
MSTRG.29978.6	8
MSTRG.9112.2	2
MSTRG.14454.1	2
MSTRG.7595.7	6
MSTRG.32390.1	4
MSTRG.5303.1	1
MSTRG.15543.1	2
MSTRG.28864.3	6
MSTRG.12077.1	5
MSTRG.3206.6	12
MSTRG.22361.2	11
MSTRG.11243.3	5
MSTRG.21589.2	4
MSTRG.29953.3	5
MSTRG.16632.1	2
MSTRG.13166.1	1
MSTRG.25009.1	5
MSTRG.4595.1	3
MSTRG.18064.2	3
MSTRG.33796.1	1
MSTRG.23450.2	11
MSTRG.16949.1	5
MSTRG.14255.1	12
MSTRG.19924.4	6
MSTRG.7887.4	13
MSTRG.5684.1	3
MSTRG.10726.5	5
MSTRG.34885.1	2
MSTRG.32191.1	1
MSTRG.21073.2	5
MSTRG.986.5	14
MSTRG.15344.1	1
MSTRG.6773.1	2
MSTRG.35974.1	5
MSTRG.33280.1	2
MSTRG.16433.1	1
MSTRG.4396.1	11
MSTRG.9294.2	12
MSTRG.14827.3	5
MSTRG.17522.1	7
MSTRG.5485.1	1
MSTRG.24340.2	3
MSTRG.17839.1	4
MSTRG.15145.1	2
MSTRG.18611.1	4
MSTRG.6574.1	3
MSTRG.20531.1	6
MSTRG.18928.1	2
MSTRG.16234.1	2
MSTRG.19700.1	2
MSTRG.34941.3	11
MSTRG.7663.1	5
MSTRG.20848.1	2
MSTRG.762.2	3
MSTRG.3363.3	7
MSTRG.17323.1	8
MSTRG.21937.1	3
MSTRG.8752.1	10
MSTRG.24141.2	3
MSTRG.18412.1	9
MSTRG.22535.4	4
MSTRG.20332.1	6
MSTRG.9841.1	1
MSTRG.6375.1	2
MSTRG.19501.1	13
MSTRG.7464.1	3
MSTRG.21421.1	7
MSTRG.29056.4	7
MSTRG.30933.2	8
MSTRG.21738.1	10
MSTRG.8553.1	1
MSTRG.22510.1	18
MSTRG.18793.1	8
MSTRG.2330.5	5
MSTRG.18213.1	5
MSTRG.9922.6	5
MSTRG.22827.1	4
MSTRG.20133.1	9
MSTRG.9642.1	2
MSTRG.28259.1	2
MSTRG.19882.1	9
MSTRG.30179.1	8
MSTRG.19302.1	3
MSTRG.15582.3	15
MSTRG.23916.1	1
MSTRG.21222.1	1
MSTRG.10104.2	9
MSTRG.29348.1	1
MSTRG.26120.2	9
MSTRG.31268.1	2
MSTRG.13976.5	6
MSTRG.22311.1	3
MSTRG.25235.11	13
MSTRG.29903.2	4
MSTRG.2622.2	13
MSTRG.20794.6	7
MSTRG.18594.1	1
MSTRG.31823.2	11
MSTRG.16988.3	3
MSTRG.14294.3	4
MSTRG.9443.1	9
MSTRG.23400.1	1
MSTRG.19683.1	4
MSTRG.2939.2	11
MSTRG.7837.3	18
MSTRG.5143.3	5
MSTRG.29149.1	2
MSTRG.31069.1	1
MSTRG.22692.1	2
MSTRG.24806.1	13
MSTRG.20595.6	15
MSTRG.18395.1	3
MSTRG.32158.1	2
MSTRG.23781.1	16
MSTRG.23201.1	2
MSTRG.16789.3	4
MSTRG.911.1	2
MSTRG.19484.1	3
MSTRG.33247.1	1
MSTRG.10286.2	8
MSTRG.22129.2	10
MSTRG.34336.1	2
MSTRG.33802.2	11
MSTRG.22493.1	2
MSTRG.28116.3	3
MSTRG.23582.1	4
MSTRG.712.1	1
MSTRG.3313.2	11
MSTRG.10858.4	6
MSTRG.33048.1	5
MSTRG.24671.1	1
MSTRG.9880.3	29
MSTRG.4402.2	8
MSTRG.34137.1	9
MSTRG.9300.3	6
MSTRG.23019.2	7
MSTRG.25760.1	2
MSTRG.24988.1	4
MSTRG.35506.6	10
MSTRG.5000.5	2
MSTRG.35226.1	2
MSTRG.23383.1	7
MSTRG.12265.2	9
MSTRG.11431.4	8
MSTRG.24472.1	2
MSTRG.33984.2	2
MSTRG.11748.4	7
MSTRG.14443.2	3
MSTRG.25561.1	5
MSTRG.10634.1	2
MSTRG.35027.1	5
MSTRG.894.1	7
MSTRG.26650.1	6
MSTRG.15532.2	7
MSTRG.3495.2	9
MSTRG.35671.5	9
MSTRG.9609.1	2
MSTRG.11723.1	1
MSTRG.36116.1	1
MSTRG.16621.2	7
MSTRG.20744.5	3
MSTRG.12812.1	1
MSTRG.8004.1	2
MSTRG.19422.8	10
MSTRG.5673.2	2
MSTRG.10435.1	3
MSTRG.13410.4	4
MSTRG.26451.1	5
MSTRG.1864.1	4
MSTRG.13727.4	10
MSTRG.11033.4	5
MSTRG.11524.1	6
MSTRG.27540.1	2
MSTRG.2953.1	3
MSTRG.7851.2	6
MSTRG.23240.3	14
MSTRG.12613.1	2
MSTRG.29269.8	18
MSTRG.13702.1	6
MSTRG.1665.1	1
MSTRG.7097.1	2
MSTRG.6563.2	2
MSTRG.14300.4	4
MSTRG.2754.1	2
MSTRG.12994.1	1
MSTRG.23812.5	12
MSTRG.751.3	2
MSTRG.12414.1	3
MSTRG.3843.1	3
MSTRG.21926.2	2
MSTRG.8741.2	2
MSTRG.13503.1	3
MSTRG.4932.1	10
MSTRG.20321.2	14
MSTRG.17329.3	4
MSTRG.2555.1	12
MSTRG.3276.10	11
MSTRG.12795.1	7
MSTRG.17693.2	5
MSTRG.30922.3	4
MSTRG.3644.1	1
MSTRG.9076.1	9
MSTRG.13393.4	5
MSTRG.25236.4	9
MSTRG.13884.1	1
MSTRG.11190.1	1
MSTRG.2810.3	9
MSTRG.18782.2	10
MSTRG.34748.5	9
MSTRG.4733.1	2
MSTRG.14973.1	13
MSTRG.23994.5	16
MSTRG.21791.2	4
MSTRG.8559.3	19
MSTRG.5822.1	4
MSTRG.12596.1	3
MSTRG.24439.1	3
MSTRG.6911.1	2
MSTRG.20139.3	5
MSTRG.13685.1	2
MSTRG.25528.1	5
MSTRG.18583.2	11
MSTRG.25.1	4
MSTRG.32346.2	5
MSTRG.14774.1	9
MSTRG.26617.1	13
MSTRG.12080.1	1
MSTRG.21872.7	3
MSTRG.10474.3	2
MSTRG.5623.1	3
MSTRG.21592.2	4
MSTRG.27215.4	11
MSTRG.15863.1	6
MSTRG.25012.1	3
MSTRG.6712.1	2
MSTRG.24884.5	9
MSTRG.22681.2	2
MSTRG.9449.3	2
MSTRG.16952.1	2
MSTRG.345.1	3
MSTRG.25329.1	3
MSTRG.35122.5	7
MSTRG.32147.2	3
MSTRG.7801.1	1
MSTRG.14575.1	2
MSTRG.26418.1	2
MSTRG.27016.4	4
MSTRG.15664.1	3
MSTRG.27507.1	2
MSTRG.21851.12	9
MSTRG.14830.3	2
MSTRG.16753.1	3
MSTRG.146.1	10
MSTRG.30516.1	2
MSTRG.30025.4	4
MSTRG.17842.1	2
MSTRG.26219.1	2
MSTRG.33808.4	8
MSTRG.31605.1	6
MSTRG.33037.2	2
MSTRG.24660.2	2
MSTRG.27308.1	2
MSTRG.18931.1	4
MSTRG.30000.1	25
MSTRG.6894.1	3
MSTRG.20851.1	4
MSTRG.34126.2	9
MSTRG.28486.4	9
MSTRG.14631.3	11
MSTRG.23008.3	5
MSTRG.1116.1	1
MSTRG.2594.3	3
MSTRG.30317.1	2
MSTRG.7983.1	3
MSTRG.21940.1	5
MSTRG.31406.1	4
MSTRG.11911.2	3
MSTRG.27689.1	1
MSTRG.4281.6	15
MSTRG.18732.1	3
MSTRG.10068.1	2
MSTRG.20652.1	2
MSTRG.28778.1	9
MSTRG.26084.1	1
MSTRG.30698.1	2
MSTRG.19821.1	1
MSTRG.30118.1	8
MSTRG.21741.1	10
MSTRG.29867.1	3
MSTRG.29376.4	2
MSTRG.27173.1	1
MSTRG.16055.2	7
MSTRG.2006.1	7
MSTRG.31207.1	6
MSTRG.8873.1	2
MSTRG.22830.1	8
MSTRG.11712.2	2
MSTRG.28262.1	1
MSTRG.15047.7	4
MSTRG.9962.1	7
MSTRG.28579.1	1
MSTRG.30499.1	1
MSTRG.35397.2	2
MSTRG.24279.3	2
MSTRG.29668.1	22
MSTRG.18059.5	5
MSTRG.31588.1	4
MSTRG.28343.6	11
MSTRG.12047.1	2
MSTRG.19639.2	6
MSTRG.28063.1	7
MSTRG.32677.1	2
MSTRG.21559.2	4
MSTRG.12602.2	5
MSTRG.13136.1	7
MSTRG.23720.1	3
MSTRG.29152.1	2
MSTRG.1099.1	2
MSTRG.33766.1	12
MSTRG.31072.1	1
MSTRG.29469.1	8
MSTRG.2188.1	2
MSTRG.34855.1	8
MSTRG.32161.1	4
MSTRG.31389.1	7
MSTRG.21043.2	2
MSTRG.3277.1	2
MSTRG.32478.1	2
MSTRG.8175.2	3
MSTRG.12983.2	5
MSTRG.27030.3	7
MSTRG.740.4	13
MSTRG.3832.2	3
MSTRG.6569.4	3
MSTRG.33567.1	13
MSTRG.14026.1	11
MSTRG.34656.1	3
MSTRG.23538.2	5
MSTRG.17809.1	4
MSTRG.15115.1	2
MSTRG.3078.1	4
MSTRG.8256.7	8
MSTRG.35745.1	2
MSTRG.33051.1	3
MSTRG.16204.1	2
MSTRG.4167.1	2
MSTRG.20327.4	8
MSTRG.34140.1	6
MSTRG.33368.1	3
MSTRG.13873.2	5
MSTRG.25716.2	9
MSTRG.24991.1	2
MSTRG.9065.2	16
MSTRG.5256.1	16
MSTRG.34457.1	4
MSTRG.14962.2	6
MSTRG.8057.7	11
MSTRG.6345.1	20
MSTRG.35546.1	8
MSTRG.24428.2	4
MSTRG.16005.1	1
MSTRG.1511.4	5
MSTRG.20619.1	14
MSTRG.7434.1	2
MSTRG.25517.2	2
MSTRG.14.2	15
MSTRG.21708.1	2
MSTRG.5057.1	3
MSTRG.35030.1	1
MSTRG.15297.1	5
MSTRG.25881.1	2
MSTRG.6146.1	1
MSTRG.10954.1	9
MSTRG.20103.1	2
MSTRG.25001.2	8
MSTRG.16386.1	2
MSTRG.26970.1	2
MSTRG.6790.5	5
MSTRG.34513.3	10
MSTRG.9438.4	3
MSTRG.9929.1	7
MSTRG.7235.1	2
MSTRG.25898.2	4
MSTRG.30704.2	4
MSTRG.21018.4	8
MSTRG.21509.1	2
MSTRG.8324.1	2
MSTRG.15098.1	1
MSTRG.9413.1	1
MSTRG.16187.1	2
MSTRG.34314.3	12
MSTRG.7036.1	1
MSTRG.11844.1	2
MSTRG.17276.1	2
MSTRG.30505.2	3
MSTRG.6202.3	2
MSTRG.8125.1	2
MSTRG.26788.2	12
MSTRG.12933.1	2
MSTRG.18365.1	9
MSTRG.3871.4	4
MSTRG.17831.2	6
MSTRG.22979.1	4
MSTRG.20285.1	18
MSTRG.9214.1	2
MSTRG.25183.2	11
MSTRG.1985.1	5
MSTRG.19454.1	6
MSTRG.34695.3	6
MSTRG.20840.2	2
MSTRG.21374.1	27
MSTRG.707.4	3
MSTRG.28966.2	3
MSTRG.26272.2	8
MSTRG.17077.1	5
MSTRG.27361.2	2
MSTRG.18166.1	1
MSTRG.20086.1	3
MSTRG.9595.1	3
MSTRG.11900.3	3
MSTRG.19535.6	12
MSTRG.27678.2	14
MSTRG.19255.1	8
MSTRG.34496.3	12
MSTRG.23869.1	3
MSTRG.21175.1	3
MSTRG.10057.2	8
MSTRG.7409.3	4
MSTRG.28767.2	2
MSTRG.14912.1	1
MSTRG.5985.10	11
MSTRG.30687.2	3
MSTRG.6384.3	9
MSTRG.11146.2	12
MSTRG.24958.1	4
MSTRG.22264.1	3
MSTRG.9396.1	1
MSTRG.23353.1	7
MSTRG.19827.3	5
MSTRG.32865.2	10
MSTRG.19056.1	1
MSTRG.24442.1	2
MSTRG.29340.2	10
MSTRG.18222.3	12
MSTRG.10993.3	6
MSTRG.20142.3	4
MSTRG.24759.1	7
MSTRG.22065.1	2
MSTRG.31577.2	18
MSTRG.25848.1	1
MSTRG.23154.1	2
MSTRG.9197.1	1
MSTRG.19628.3	2
MSTRG.8363.3	8
MSTRG.13125.2	3
MSTRG.26937.1	1
MSTRG.24243.1	1
MSTRG.25332.1	7
MSTRG.665.1	8
MSTRG.26421.1	3
MSTRG.25649.1	10
MSTRG.3266.2	2
MSTRG.12972.3	8
MSTRG.26738.1	10
MSTRG.24044.1	4
MSTRG.27510.1	8
MSTRG.4355.2	2
MSTRG.33556.2	2
MSTRG.25133.1	2
MSTRG.27827.1	3
MSTRG.5444.2	2
MSTRG.23527.3	3
MSTRG.10206.1	2
MSTRG.466.1	8
MSTRG.28916.1	7
MSTRG.26222.1	6
MSTRG.30836.1	8
MSTRG.3067.2	2
MSTRG.27311.1	2
MSTRG.31925.1	4
MSTRG.28400.1	4
MSTRG.30320.1	2
MSTRG.12299.7	7
MSTRG.5245.2	3
MSTRG.10007.1	2
MSTRG.28717.1	8
MSTRG.1436.1	1
MSTRG.30637.1	9
MSTRG.36069.1	2
MSTRG.27692.1	2
MSTRG.31515.9	5
MSTRG.29806.1	7
MSTRG.27112.1	12
MSTRG.2525.1	2
MSTRG.31726.1	5
MSTRG.20608.2	13
MSTRG.28201.1	2
MSTRG.3614.1	2
MSTRG.32815.1	3
MSTRG.30121.1	3
MSTRG.10388.1	2
MSTRG.15286.2	2
MSTRG.30718.6	16
MSTRG.1237.1	6
MSTRG.33904.1	2
MSTRG.31210.1	3
MSTRG.10943.2	8
MSTRG.11477.1	3
MSTRG.27493.1	14
MSTRG.16375.2	10
MSTRG.2326.1	2
MSTRG.14769.4	8
MSTRG.12566.1	3
MSTRG.28582.1	4
MSTRG.35680.7	9
MSTRG.3415.1	5
MSTRG.10189.1	2
MSTRG.24282.3	6
MSTRG.29671.1	2
MSTRG.18553.2	15
MSTRG.28899.1	1
MSTRG.1809.3	2
MSTRG.15087.2	16
MSTRG.31591.1	2
MSTRG.4504.1	2
MSTRG.33705.1	4
MSTRG.11278.1	8
MSTRG.25371.3	20
MSTRG.16947.4	2
MSTRG.29988.1	11
MSTRG.27294.1	6
MSTRG.28019.2	4
MSTRG.32680.1	2
MSTRG.21071.5	3
MSTRG.32100.1	2
MSTRG.12367.1	11
MSTRG.19959.2	2
MSTRG.28383.1	5
MSTRG.3796.1	3
MSTRG.32997.1	3
MSTRG.8694.2	9
MSTRG.3216.1	15
MSTRG.13456.1	6
MSTRG.29472.1	6
MSTRG.4394.4	10
MSTRG.2191.1	4
MSTRG.31392.1	4
MSTRG.4305.1	8
MSTRG.22477.5	3
MSTRG.9292.5	3
MSTRG.9783.2	3
MSTRG.14545.1	2
MSTRG.32481.1	12
MSTRG.21363.2	8
MSTRG.12168.1	4
MSTRG.15634.1	12
MSTRG.3597.1	3
MSTRG.33570.1	7
MSTRG.32798.1	2
MSTRG.8495.2	6
MSTRG.13257.1	12
MSTRG.16723.1	2
MSTRG.4686.1	3
MSTRG.18155.2	6
MSTRG.33887.1	2
MSTRG.31193.1	2
MSTRG.22769.2	7
MSTRG.20075.2	4
MSTRG.9584.2	3
MSTRG.23541.2	19
MSTRG.16549.4	23
MSTRG.14346.1	2
MSTRG.19244.2	17
MSTRG.5284.4	12
MSTRG.5775.1	8
MSTRG.3081.1	1
MSTRG.34976.1	12
MSTRG.33007.2	1
MSTRG.32282.1	1
MSTRG.17638.4	4
MSTRG.15435.1	1
MSTRG.3398.1	2
MSTRG.6864.1	4
MSTRG.4170.1	2
MSTRG.33371.1	10
MSTRG.13829.3	8
MSTRG.16524.1	5
MSTRG.2073.6	7
MSTRG.4487.1	7
MSTRG.20647.4	24
MSTRG.34460.1	6
MSTRG.23342.2	4
MSTRG.14918.3	4
MSTRG.17613.1	2
MSTRG.30160.3	14
MSTRG.5576.1	3
MSTRG.15236.1	13
MSTRG.18702.1	1
MSTRG.33943.3	5
MSTRG.20622.1	2
MSTRG.6665.1	1
MSTRG.24748.2	5
MSTRG.19300.4	11
MSTRG.16325.1	2
MSTRG.20939.1	3
MSTRG.9957.4	5
MSTRG.7754.1	1
MSTRG.5060.1	3
MSTRG.34261.1	6
MSTRG.853.2	7
MSTRG.12025.3	5
MSTRG.25837.2	5
MSTRG.23143.2	11
MSTRG.17414.1	2
MSTRG.8843.1	7
MSTRG.35350.1	49
MSTRG.15808.3	3
MSTRG.18503.1	2
MSTRG.4543.3	5
MSTRG.6466.1	2
MSTRG.20423.1	25
MSTRG.9932.1	2
